PRODUCT CODE,DESCRIPTION,PIECE,BARCODE,PRODUCT GROUP,PRODUCT TYPE,GENDER,SIZE,PRICE,LINK,IMAGE_LINK,ORIGINAL_EN,ORIGINAL_AR,ORIGINAL_HE,orig_norm,orig_can,FRAG_FOUND,FRAG_SOURCE,FRAG_MATCH_NAME,FRAG_MATCH_SCORE,FRAG_URL,DESC_AR,DESC_HE,PYRAMID_AR,PYRAMID_HE,BEST_TIME_AR,BEST_TIME_HE,RATING_5STARS,NEEDS_REVIEW
XF H.104,100 ML HUGO BOSS ALIVE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.115,https://madperfume.co.il/upload/01-2026/product/697e3996a44c3.png,HUGO BOSS ALIVE,هوجو بوسس اليڤي,הוגו בוסס אליו,hugo boss alive,hugo boss alive,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF H.105,100 ML HUGO BOSS INTENSE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.928,https://madperfume.co.il/upload/01-2026/product/3cba76cf-28ff-4295-8942-8b44c0f0797a_size640_cropCenter.jpg,HUGO BOSS INTENSE,هوجو بوسس إنتنس,הוגו בוסס אינטנס,hugo boss intense,hugo boss,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF J.101,100 ML JADORE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.117,https://madperfume.co.il/upload/06-2025/product/6851180187df0.png,JADORE,جادوري,ג׳אדור,jadore,jadore,1,Fragrantica (MrBob23 dataset),J'adore Dior,76.92307692,https://www.fragrantica.com/perfume/Dior/J-adore-210.html,"طابع white floral, floral, fruity, sweet. يفتتح بـ Pear وينتهي بـ Musk. مناسب لمن يحب رائحة واضحة وثابتة.","אופי white floral, floral, fruity, sweet. נפתח ב-Pear ומסתיים ב-Musk. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Pear, Melon, Magnolia, Peach, Mandarin Orange, Bergamot | القلب: Jasmine, Lily-of-the-Valley, Tuberose, Freesia, Rose, Orchid, Violet, Plum | القاعدة: Musk, Vanilla, Cedar, Blackberry","פתיחה: Pear, Melon, Magnolia, Peach, Mandarin Orange, Bergamot | לב: Jasmine, Lily-of-the-Valley, Tuberose, Freesia, Rose, Orchid, Violet, Plum | בסיס: Musk, Vanilla, Cedar, Blackberry",مناسب: ربيع/خريف • نهار,מתאים: אביב/סתיו • יום,★★★★★,1
XF J.102,100 ML JEAN PAUL GAULTIER SCANDAL,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.114,https://madperfume.co.il/upload/06-2025/product/68502a597b80e.png,JEAN PAUL GAULTIER SCANDAL,جين بول جلتير سكاندل,ג׳ינ פאול גאולטיר סקנדל,jean paul gaultier scandal,jean paul gaultier scandal,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF J.103,100 ML JEAN PAUL GAULTIER 2,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.116,https://madperfume.co.il/upload/06-2025/product/6852c422e1b30.png,JEAN PAUL GAULTIER 2,جين بول جلتير 2,ג׳ינ פאול גאולטיר 2,jean paul gaultier 2,jean paul gaultier 2,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF J.106,100 ML JEAN PAUL GAULTIER DIVINE,,,Perfume,Selective,WOMEN,101 ML,100,https://madperfume.co.il/?app=product.show.782,https://madperfume.co.il/upload/01-2026/product/697e42b5c7475.png,JEAN PAUL GAULTIER DIVINE,جين بول جلتير ديڤيني,ג׳ינ פאול גאולטיר דיוינ,jean paul gaultier divine,jean paul gaultier divine,1,Fragrantica (MrBob23 dataset),Gaultier Divine Jean Paul Gaultier,75,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier-Divine-83889.html,"طابع white floral, sweet, aquatic, marine. يفتتح بـ Calypsone وينتهي بـ Meringue. مناسب لمن يحب رائحة واضحة وثابتة.","אופי white floral, sweet, aquatic, marine. נפתח ב-Calypsone ומסתיים ב-Meringue. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Calypsone, Bergamot, Red Berries | القلب: Lily, Ylang-Ylang, Jasmine | القاعدة: Meringue, Musk, Patchouli","פתיחה: Calypsone, Bergamot, Red Berries | לב: Lily, Ylang-Ylang, Jasmine | בסיס: Meringue, Musk, Patchouli",مناسب: صيف/ربيع • نهار,מתאים: קיץ/אביב • יום,★★★★★,1
XF K.101,100 ML KILLIAN GOOD GIRL GONE BAD,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.118,https://madperfume.co.il/upload/01-2026/product/697e554b41f1d.png,KILLIAN GOOD GIRL GONE BAD,كيللين جود جيرل جوني باد,קיללינ גוד ג׳ירל גונא באד,killian good girl gone bad,killian good girl gone bad,1,Fragrantica (MrBob23 dataset),Good Girl Gone Bad By Kilian,81.81818182,https://www.fragrantica.com/perfume/By-Kilian/Good-Girl-Gone-Bad-15924.html,"طابع floral, white floral, fruity, tuberose. يفتتح بـ Osmanthus وينتهي بـ Amber. مناسب لمن يحب رائحة واضحة وثابتة.","אופי floral, white floral, fruity, tuberose. נפתח ב-Osmanthus ומסתיים ב-Amber. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Osmanthus, Peach, Neroli, Bergamot, Mandarin, Cinnamon | القلب: Indian Tuberose, Jasmine, Narcissus, May Rose | القاعدة: Amber, Cedar, Sandalwood, Vetiver, Patchouli","פתיחה: Osmanthus, Peach, Neroli, Bergamot, Mandarin, Cinnamon | לב: Indian Tuberose, Jasmine, Narcissus, May Rose | בסיס: Amber, Cedar, Sandalwood, Vetiver, Patchouli",مناسب: ربيع/صيف • نهار,מתאים: אביב/קיץ • יום,★★★★★,1
XF K.103,100 ML KENZO FLOWER,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.852,https://madperfume.co.il/upload/06-2025/product/178.png,KENZO FLOWER,كنزو فلوور,קאנזו פלוור,kenzo flower,kenzo flower,1,Fragrantica (MrBob23 dataset),Flower by Kenzo Kenzo,88.88888889,https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-72.html,"طابع powdery, floral, violet, rose. يفتتح بـ Bulgarian Rose وينتهي بـ Vanilla. مناسب لمن يحب رائحة واضحة وثابتة.","אופי powdery, floral, violet, rose. נפתח ב-Bulgarian Rose ומסתיים ב-Vanilla. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Bulgarian Rose, Hawthorn, Black Currant, Mandarin Orange | القلب: Parma Violet, Rose, Opoponax, Jasmine | القاعدة: Vanilla, White Musk, Incense","פתיחה: Bulgarian Rose, Hawthorn, Black Currant, Mandarin Orange | לב: Parma Violet, Rose, Opoponax, Jasmine | בסיס: Vanilla, White Musk, Incense",مناسب: ربيع/خريف • نهار,מתאים: אביב/סתיו • יום,★★★★★,1
XF L.101,100 ML LANCOME IDOLE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.79,https://madperfume.co.il/upload/01-2026/product/697be5d1568cd.png,LANCOME IDOLE,لانكومي ايدولي,לאנקומ אדול,lancome idole,lancome idole,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF L.102,100 ML LANCOME NUIT TRESOR,,8.68332E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.83,https://madperfume.co.il/upload/01-2026/product/697e39c5c8463.png,LANCOME NUIT TRESOR,لانكومي نويت ترسور,לאנקומ נויט טרסור,lancome nuit tresor,lancome nuit tresor,1,Fragrantica (sir-omoreno dataset),La Nuit Tresor (Lancome),84.84848485,,"طابع sweet, fruity, warm spicy, caramel. يفتتح بـ Pear وينتهي بـ Praline. مناسب لمن يحب رائحة واضحة وثابتة.","אופי sweet, fruity, warm spicy, caramel. נפתח ב-Pear ומסתיים ב-Praline. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Pear, Tangerine, Bergamot | القلب: Strawberry, Vanilla orchid, Black Rose, Passionfruit | القاعدة: Praline, Caramel, Litchi, Patchouli, Vanilla, Incense, Coffee, Licorice","פתיחה: Pear, Tangerine, Bergamot | לב: Strawberry, Vanilla orchid, Black Rose, Passionfruit | בסיס: Praline, Caramel, Litchi, Patchouli, Vanilla, Incense, Coffee, Licorice",مناسب: خريف/شتاء • ليل,מתאים: סתיו/חורף • לילה,★★★★★,1
XF L.103,100 ML LANCOME LA VIE EST BELLE INTENSEMENT,,8.68332E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.126,https://madperfume.co.il/upload/06-2025/product/6851111ba6d41.png,LANCOME LA VIE EST BELLE INTENSEMENT,لانكومي لا ڤي ايست بللي اينتنسمنت,לאנקומ לא וי אסט באלל אנטנסמנט,lancome la vie est belle intensement,lancome la vie est belle intensement,1,Fragrantica (sir-omoreno dataset),La Vie Est Belle Intensément (Lancome),81.25,,"طابع vanilla, powdery, sweet, fruity. يفتتح بـ Raspberry وينتهي بـ Vanilla. مناسب لمن يحب رائحة واضحة وثابتة.","אופי vanilla, powdery, sweet, fruity. נפתח ב-Raspberry ומסתיים ב-Vanilla. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: Raspberry, Pink Pepper, Bergamot | القلب: Heliotrope, Jasmine Sambac, Orange Blossom | القاعدة: Vanilla, iris, Benzoin, Sandalwood, Patchouli","פתיחה: Raspberry, Pink Pepper, Bergamot | לב: Heliotrope, Jasmine Sambac, Orange Blossom | בסיס: Vanilla, iris, Benzoin, Sandalwood, Patchouli",مناسب: خريف/شتاء • ليل,מתאים: סתיו/חורף • לילה,★★★★★,1
XF L.112,100 ML LANCOME HYPNOSE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.110,https://madperfume.co.il/upload/01-2026/product/697e459eb8484.png,LANCOME HYPNOSE,لانكومي هيبنوسي,לאנקומ היפנוס,lancome hypnose,lancome hypnose,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF L.113,100 ML LACOSTE,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.846,https://madperfume.co.il/upload/01-2026/product/697e3a13793c2.png,LACOSTE,لاكستي,לאקוסט,lacoste,lacoste,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF N.101,100 ML NOA,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.104,https://madperfume.co.il/upload/01-2026/product/697be4a23b43d.png,NOA,نوا,נוא,noa,noa,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XF N.105,100 ML NARCISO RODRIGUEZ FOR HER,,8.68332E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.88,https://madperfume.co.il/upload/02-2026/product/697e8052ebf9f.png,NARCISO RODRIGUEZ FOR HER,نارسيسو ردريجوز فور هر,נארסיסו רודריגוז פור האר,narciso rodriguez for her,narciso rodriguez her,1,Fragrantica (MrBob23 dataset),Narciso Rodriguez For Her Narciso Rodriguez,100,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-For-Her-209.html,"طابع musky, powdery, white floral, citrus. يفتتح بـ African Orange Flower وينتهي بـ Vetiver. مناسب لمن يحب رائحة واضحة وثابتة.","אופי musky, powdery, white floral, citrus. נפתח ב-African Orange Flower ומסתיים ב-Vetiver. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: African Orange Flower, Osmanthus, Bergamot | القلب: Musk, Amber | القاعدة: Vetiver, Patchouli, Vanille","פתיחה: African Orange Flower, Osmanthus, Bergamot | לב: Musk, Amber | בסיס: Vetiver, Patchouli, Vanille",مناسب: خريف/شتاء • ليل,מתאים: סתיו/חורף • לילה,★★★★★,0
XF N.106,100 ML NARCISCO RODRIGUEZ,,8.68176E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.106,https://madperfume.co.il/upload/06-2025/product/68511eb61f867.png,NARCISCO RODRIGUEZ,نارسيسكو ردريجوز,נארסיסקו רודריגוז,narcisco rodriguez,narcisco rodriguez,1,Fragrantica (MrBob23 dataset),Narciso Rodriguez For Her Narciso Rodriguez,79.06976744,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-For-Her-209.html,"طابع musky, powdery, white floral, citrus. يفتتح بـ African Orange Flower وينتهي بـ Vetiver. مناسب لمن يحب رائحة واضحة وثابتة.","אופי musky, powdery, white floral, citrus. נפתח ב-African Orange Flower ומסתיים ב-Vetiver. מתאים למי שאוהב ניחוח מורגש ועמיד.","الافتتاحية: African Orange Flower, Osmanthus, Bergamot | القلب: Musk, Amber | القاعدة: Vetiver, Patchouli, Vanille","פתיחה: African Orange Flower, Osmanthus, Bergamot | לב: Musk, Amber | בסיס: Vetiver, Patchouli, Vanille",مناسب: خريف/شتاء • ليل,מתאים: סתיו/חורף • לילה,★★★★★,1
XF P.101,100 ML PARFUM DE MARLEY ORION,,8.68332E+12,Perfume,Selective,WOMEN,100 ML,100,https://madperfume.co.il/?app=product.show.164,https://madperfume.co.il/upload/06-2025/product/68506c71739ba.png,PARFUM DE MARLEY ORION,بارفام دي مارلي اوريون,פרפום דה מארלי אריונ,parfum de marley orion,marley orion,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
